service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
25506636,0,0,0,0,0,1,0,20190525,20190720
25505172,0,0,0,0,0,0,1,20190526,20190721
25505094,0,0,0,0,0,0,1,20190526,20190721
25506665,1,1,1,1,1,0,0,20190701,20190726
25506915,1,1,1,1,1,0,0,20190701,20190726
25506645,1,1,1,1,1,0,0,20190701,20190726
25506341,1,1,1,1,1,0,0,20190729,20190830
25506551,1,1,1,1,1,0,0,20190729,20190830
25506583,0,0,0,0,0,0,0,20190522,20201231
25506577,0,0,0,0,0,0,0,20190522,20201231
25506575,0,0,0,0,0,0,0,20190522,20201231
25506571,0,0,0,0,0,0,0,20190522,20201231
25506568,0,0,0,0,0,0,0,20190522,20201231
25506585,0,0,0,0,0,0,0,20190522,20201231
25506608,0,0,0,0,0,1,0,20190525,20190720
25506612,0,0,0,0,0,1,0,20190525,20190720
25505142,0,0,0,0,0,0,1,20190526,20190721
25505160,0,0,0,0,0,0,1,20190526,20190721
25505100,0,0,0,0,0,0,1,20190526,20190721
25505118,0,0,0,0,0,0,1,20190526,20190721
25505130,0,0,0,0,0,0,1,20190526,20190721
25505082,0,0,0,0,0,0,1,20190526,20190721
25506725,1,1,1,1,1,0,0,20190701,20190726
25506685,1,1,1,1,1,0,0,20190701,20190726
25506695,1,1,1,1,1,0,0,20190701,20190726
25506745,1,1,1,1,1,0,0,20190701,20190726
25506765,1,1,1,1,1,0,0,20190701,20190726
25506785,1,1,1,1,1,0,0,20190701,20190726
25506795,1,1,1,1,1,0,0,20190701,20190726
25506825,1,1,1,1,1,0,0,20190701,20190726
25506845,1,1,1,1,1,0,0,20190701,20190726
25506865,1,1,1,1,1,0,0,20190701,20190726
25506355,1,1,1,1,1,0,0,20190729,20190830
25506362,1,1,1,1,1,0,0,20190729,20190830
25506369,1,1,1,1,1,0,0,20190729,20190830
25506397,1,1,1,1,1,0,0,20190729,20190830
25506411,1,1,1,1,1,0,0,20190729,20190830
25506432,1,1,1,1,1,0,0,20190729,20190830
25506446,1,1,1,1,1,0,0,20190729,20190830
25506467,1,1,1,1,1,0,0,20190729,20190830
25506474,1,1,1,1,1,0,0,20190729,20190830
25506481,1,1,1,1,1,0,0,20190729,20190830
25506495,1,1,1,1,1,0,0,20190729,20190830
25506502,1,1,1,1,1,0,0,20190729,20190830
25506579,0,0,0,0,0,0,0,20190522,20201231
25506624,0,0,0,0,0,1,0,20190525,20190720
25506604,0,0,0,0,0,1,0,20190525,20190720
25505178,0,0,0,0,0,0,1,20190526,20190721
25506885,1,1,1,1,1,0,0,20190701,20190726
25506905,1,1,1,1,1,0,0,20190701,20190726
25506523,1,1,1,1,1,0,0,20190729,20190830
25506567,0,0,0,0,0,0,0,20190522,20201231
25506574,0,0,0,0,0,0,0,20190522,20201231
25506584,0,0,0,0,0,0,0,20190522,20201231
25506587,0,0,0,0,0,0,0,20190522,20201231
25506588,0,0,0,0,0,0,0,20190522,20201231
25506616,0,0,0,0,0,1,0,20190525,20190720
25506640,0,0,0,0,0,1,0,20190525,20190720
25506632,0,0,0,0,0,1,0,20190525,20190720
25505184,0,0,0,0,0,0,1,20190526,20190721
25505190,0,0,0,0,0,0,1,20190526,20190721
25505154,0,0,0,0,0,0,1,20190526,20190721
25505166,0,0,0,0,0,0,1,20190526,20190721
25505124,0,0,0,0,0,0,1,20190526,20190721
25505106,0,0,0,0,0,0,1,20190526,20190721
25505076,0,0,0,0,0,0,1,20190526,20190721
25506895,1,1,1,1,1,0,0,20190701,20190726
25506855,1,1,1,1,1,0,0,20190701,20190726
25506925,1,1,1,1,1,0,0,20190701,20190726
25506558,1,1,1,1,1,0,0,20190729,20190830
25506537,1,1,1,1,1,0,0,20190729,20190830
25506544,1,1,1,1,1,0,0,20190729,20190830
25506516,1,1,1,1,1,0,0,20190729,20190830
25506775,1,1,1,1,1,0,0,20190701,20190726
25506705,1,1,1,1,1,0,0,20190701,20190726
25506715,1,1,1,1,1,0,0,20190701,20190726
25506675,1,1,1,1,1,0,0,20190701,20190726
25506425,1,1,1,1,1,0,0,20190729,20190830
25506383,1,1,1,1,1,0,0,20190729,20190830
25506390,1,1,1,1,1,0,0,20190729,20190830
25506404,1,1,1,1,1,0,0,20190729,20190830
25506735,1,1,1,1,1,0,0,20190701,20190726
25506755,1,1,1,1,1,0,0,20190701,20190726
25506418,1,1,1,1,1,0,0,20190729,20190830
25506453,1,1,1,1,1,0,0,20190729,20190830
25506439,1,1,1,1,1,0,0,20190729,20190830
25506376,1,1,1,1,1,0,0,20190729,20190830
25506569,0,0,0,0,0,0,0,20190522,20201231
25506576,0,0,0,0,0,0,0,20190522,20201231
25506573,0,0,0,0,0,0,0,20190522,20201231
25506582,0,0,0,0,0,0,0,20190522,20201231
25506580,0,0,0,0,0,0,0,20190522,20201231
25505148,0,0,0,0,0,0,1,20190526,20190721
25505112,0,0,0,0,0,0,1,20190526,20190721
25505136,0,0,0,0,0,0,1,20190526,20190721
25505088,0,0,0,0,0,0,1,20190526,20190721
25506875,1,1,1,1,1,0,0,20190701,20190726
25506460,1,1,1,1,1,0,0,20190729,20190830
25506509,1,1,1,1,1,0,0,20190729,20190830
25506805,1,1,1,1,1,0,0,20190701,20190726
25506815,1,1,1,1,1,0,0,20190701,20190726
25506835,1,1,1,1,1,0,0,20190701,20190726
25506488,1,1,1,1,1,0,0,20190729,20190830
25506530,1,1,1,1,1,0,0,20190729,20190830
25506565,0,0,0,0,0,0,0,20190522,20201231
25506590,0,0,0,0,0,0,0,20190522,20201231
25506591,0,0,0,0,0,0,0,20190522,20201231
25236080,0,0,0,0,0,0,1,20190526,20190721
25236284,0,0,0,0,0,0,1,20190526,20190721
25236086,0,0,0,0,0,0,1,20190526,20190721
25236092,0,0,0,0,0,0,1,20190526,20190721
25236098,0,0,0,0,0,0,1,20190526,20190721
25236104,0,0,0,0,0,0,1,20190526,20190721
25236110,0,0,0,0,0,0,1,20190526,20190721
25236116,0,0,0,0,0,0,1,20190526,20190721
25236122,0,0,0,0,0,0,1,20190526,20190721
25236128,0,0,0,0,0,0,1,20190526,20190721
25236134,0,0,0,0,0,0,1,20190526,20190721
25236140,0,0,0,0,0,0,1,20190526,20190721
25236146,0,0,0,0,0,0,1,20190526,20190721
25236152,0,0,0,0,0,0,1,20190526,20190721
25236158,0,0,0,0,0,0,1,20190526,20190721
25236164,0,0,0,0,0,0,1,20190526,20190721
25236170,0,0,0,0,0,0,1,20190526,20190721
25236176,0,0,0,0,0,0,1,20190526,20190721
25236182,0,0,0,0,0,0,1,20190526,20190721
25236188,0,0,0,0,0,0,1,20190526,20190721
25236194,0,0,0,0,0,0,1,20190526,20190721
25236200,0,0,0,0,0,0,1,20190526,20190721
25236206,0,0,0,0,0,0,1,20190526,20190721
25236212,0,0,0,0,0,0,1,20190526,20190721
25236218,0,0,0,0,0,0,1,20190526,20190721
25236224,0,0,0,0,0,0,1,20190526,20190721
25236230,0,0,0,0,0,0,1,20190526,20190721
25236236,0,0,0,0,0,0,1,20190526,20190721
25236242,0,0,0,0,0,0,1,20190526,20190721
25236248,0,0,0,0,0,0,1,20190526,20190721
25236254,0,0,0,0,0,0,1,20190526,20190721
25236260,0,0,0,0,0,0,1,20190526,20190721
25236266,0,0,0,0,0,0,1,20190526,20190721
25236290,0,0,0,0,0,0,1,20190526,20190721
25236272,0,0,0,0,0,0,1,20190526,20190721
25236278,0,0,0,0,0,0,1,20190526,20190721
25236296,0,0,0,0,0,1,0,20190727,20190831
25236366,0,0,0,0,0,1,0,20190727,20190831
25236298,0,0,0,0,0,1,0,20190727,20190831
25236300,0,0,0,0,0,1,0,20190727,20190831
25236302,0,0,0,0,0,1,0,20190727,20190831
25236304,0,0,0,0,0,1,0,20190727,20190831
25236306,0,0,0,0,0,1,0,20190727,20190831
25236308,0,0,0,0,0,1,0,20190727,20190831
25236310,0,0,0,0,0,1,0,20190727,20190831
25236312,0,0,0,0,0,1,0,20190727,20190831
25236314,0,0,0,0,0,1,0,20190727,20190831
25236316,0,0,0,0,0,1,0,20190727,20190831
25236318,0,0,0,0,0,1,0,20190727,20190831
25236320,0,0,0,0,0,1,0,20190727,20190831
25236322,0,0,0,0,0,1,0,20190727,20190831
25236324,0,0,0,0,0,1,0,20190727,20190831
25236326,0,0,0,0,0,1,0,20190727,20190831
25236328,0,0,0,0,0,1,0,20190727,20190831
25236330,0,0,0,0,0,1,0,20190727,20190831
25236332,0,0,0,0,0,1,0,20190727,20190831
25236334,0,0,0,0,0,1,0,20190727,20190831
25236336,0,0,0,0,0,1,0,20190727,20190831
25236338,0,0,0,0,0,1,0,20190727,20190831
25236340,0,0,0,0,0,1,0,20190727,20190831
25236342,0,0,0,0,0,1,0,20190727,20190831
25236344,0,0,0,0,0,1,0,20190727,20190831
25236346,0,0,0,0,0,1,0,20190727,20190831
25236348,0,0,0,0,0,1,0,20190727,20190831
25236350,0,0,0,0,0,1,0,20190727,20190831
25236352,0,0,0,0,0,1,0,20190727,20190831
25236354,0,0,0,0,0,1,0,20190727,20190831
25236356,0,0,0,0,0,1,0,20190727,20190831
25236358,0,0,0,0,0,1,0,20190727,20190831
25236368,0,0,0,0,0,1,0,20190727,20190831
25236360,0,0,0,0,0,1,0,20190727,20190831
25236362,0,0,0,0,0,1,0,20190727,20190831
25236364,0,0,0,0,0,1,0,20190727,20190831
25237184,0,0,0,0,0,0,1,20190728,20190811
25237014,0,0,0,0,0,0,1,20190728,20190811
25237019,0,0,0,0,0,0,1,20190728,20190811
25237024,0,0,0,0,0,0,1,20190728,20190811
25237029,0,0,0,0,0,0,1,20190728,20190811
25237034,0,0,0,0,0,0,1,20190728,20190811
25237039,0,0,0,0,0,0,1,20190728,20190811
25237044,0,0,0,0,0,0,1,20190728,20190811
25237049,0,0,0,0,0,0,1,20190728,20190811
25237054,0,0,0,0,0,0,1,20190728,20190811
25237059,0,0,0,0,0,0,1,20190728,20190811
25237064,0,0,0,0,0,0,1,20190728,20190811
25237069,0,0,0,0,0,0,1,20190728,20190811
25237074,0,0,0,0,0,0,1,20190728,20190811
25237079,0,0,0,0,0,0,1,20190728,20190811
25237084,0,0,0,0,0,0,1,20190728,20190811
25237089,0,0,0,0,0,0,1,20190728,20190811
25237094,0,0,0,0,0,0,1,20190728,20190811
25237099,0,0,0,0,0,0,1,20190728,20190811
25237104,0,0,0,0,0,0,1,20190728,20190811
25237109,0,0,0,0,0,0,1,20190728,20190811
25237114,0,0,0,0,0,0,1,20190728,20190811
25237119,0,0,0,0,0,0,1,20190728,20190811
25237124,0,0,0,0,0,0,1,20190728,20190811
25237129,0,0,0,0,0,0,1,20190728,20190811
25237134,0,0,0,0,0,0,1,20190728,20190811
25237139,0,0,0,0,0,0,1,20190728,20190811
25237144,0,0,0,0,0,0,1,20190728,20190811
25237149,0,0,0,0,0,0,1,20190728,20190811
25237154,0,0,0,0,0,0,1,20190728,20190811
25237159,0,0,0,0,0,0,1,20190728,20190811
25237164,0,0,0,0,0,0,1,20190728,20190811
25237169,0,0,0,0,0,0,1,20190728,20190811
25237189,0,0,0,0,0,0,1,20190728,20190811
25237174,0,0,0,0,0,0,1,20190728,20190811
25237179,0,0,0,0,0,0,1,20190728,20190811
25238561,1,1,1,1,1,0,0,20190729,20190830
25238274,1,1,1,1,1,0,0,20190729,20190830
25238281,1,1,1,1,1,0,0,20190729,20190830
25238288,1,1,1,1,1,0,0,20190729,20190830
25238295,1,1,1,1,1,0,0,20190729,20190830
25238302,1,1,1,1,1,0,0,20190729,20190830
25238309,1,1,1,1,1,0,0,20190729,20190830
25238316,1,1,1,1,1,0,0,20190729,20190830
25238344,1,1,1,1,1,0,0,20190729,20190830
25238323,1,1,1,1,1,0,0,20190729,20190830
25238330,1,1,1,1,1,0,0,20190729,20190830
25238337,1,1,1,1,1,0,0,20190729,20190830
25238351,1,1,1,1,1,0,0,20190729,20190830
25238358,1,1,1,1,1,0,0,20190729,20190830
25238365,1,1,1,1,1,0,0,20190729,20190830
25238372,1,1,1,1,1,0,0,20190729,20190830
25238379,1,1,1,1,1,0,0,20190729,20190830
25238386,1,1,1,1,1,0,0,20190729,20190830
25238393,1,1,1,1,1,0,0,20190729,20190830
25238400,1,1,1,1,1,0,0,20190729,20190830
25238407,1,1,1,1,1,0,0,20190729,20190830
25238414,1,1,1,1,1,0,0,20190729,20190830
25238421,1,1,1,1,1,0,0,20190729,20190830
25238428,1,1,1,1,1,0,0,20190729,20190830
25238435,1,1,1,1,1,0,0,20190729,20190830
25238442,1,1,1,1,1,0,0,20190729,20190830
25238449,1,1,1,1,1,0,0,20190729,20190830
25238456,1,1,1,1,1,0,0,20190729,20190830
25238463,1,1,1,1,1,0,0,20190729,20190830
25238470,1,1,1,1,1,0,0,20190729,20190830
25238477,1,1,1,1,1,0,0,20190729,20190830
25238484,1,1,1,1,1,0,0,20190729,20190830
25238491,1,1,1,1,1,0,0,20190729,20190830
25238498,1,1,1,1,1,0,0,20190729,20190830
25238505,1,1,1,1,1,0,0,20190729,20190830
25238512,1,1,1,1,1,0,0,20190729,20190830
25238519,1,1,1,1,1,0,0,20190729,20190830
25238526,1,1,1,1,1,0,0,20190729,20190830
25238533,1,1,1,1,1,0,0,20190729,20190830
25238540,1,1,1,1,1,0,0,20190729,20190830
25238568,1,1,1,1,1,0,0,20190729,20190830
25238547,1,1,1,1,1,0,0,20190729,20190830
25238554,1,1,1,1,1,0,0,20190729,20190830
25238609,0,0,0,0,0,0,0,20190522,20201231
25238575,0,0,0,0,0,0,0,20190522,20201231
25238576,0,0,0,0,0,0,0,20190522,20201231
25238577,0,0,0,0,0,0,0,20190522,20201231
25238578,0,0,0,0,0,0,0,20190522,20201231
25238579,0,0,0,0,0,0,0,20190522,20201231
25238580,0,0,0,0,0,0,0,20190522,20201231
25238581,0,0,0,0,0,0,0,20190522,20201231
25238582,0,0,0,0,0,0,0,20190522,20201231
25238583,0,0,0,0,0,0,0,20190522,20201231
25238584,0,0,0,0,0,0,0,20190522,20201231
25238585,0,0,0,0,0,0,0,20190522,20201231
25238586,0,0,0,0,0,0,0,20190522,20201231
25238587,0,0,0,0,0,0,0,20190522,20201231
25238588,0,0,0,0,0,0,0,20190522,20201231
25238589,0,0,0,0,0,0,0,20190522,20201231
25238590,0,0,0,0,0,0,0,20190522,20201231
25238591,0,0,0,0,0,0,0,20190522,20201231
25238592,0,0,0,0,0,0,0,20190522,20201231
25238593,0,0,0,0,0,0,0,20190522,20201231
25238594,0,0,0,0,0,0,0,20190522,20201231
25238595,0,0,0,0,0,0,0,20190522,20201231
25238596,0,0,0,0,0,0,0,20190522,20201231
25238597,0,0,0,0,0,0,0,20190522,20201231
25238598,0,0,0,0,0,0,0,20190522,20201231
25238599,0,0,0,0,0,0,0,20190522,20201231
25238600,0,0,0,0,0,0,0,20190522,20201231
25238601,0,0,0,0,0,0,0,20190522,20201231
25238602,0,0,0,0,0,0,0,20190522,20201231
25238603,0,0,0,0,0,0,0,20190522,20201231
25238604,0,0,0,0,0,0,0,20190522,20201231
25238605,0,0,0,0,0,0,0,20190522,20201231
25238606,0,0,0,0,0,0,0,20190522,20201231
25238610,0,0,0,0,0,0,0,20190522,20201231
25238607,0,0,0,0,0,0,0,20190522,20201231
25238608,0,0,0,0,0,0,0,20190522,20201231
25238611,0,0,0,0,0,1,0,20190525,20190720
25238751,0,0,0,0,0,1,0,20190525,20190720
25238615,0,0,0,0,0,1,0,20190525,20190720
25238619,0,0,0,0,0,1,0,20190525,20190720
25238623,0,0,0,0,0,1,0,20190525,20190720
25238627,0,0,0,0,0,1,0,20190525,20190720
25238631,0,0,0,0,0,1,0,20190525,20190720
25238635,0,0,0,0,0,1,0,20190525,20190720
25238639,0,0,0,0,0,1,0,20190525,20190720
25238643,0,0,0,0,0,1,0,20190525,20190720
25238647,0,0,0,0,0,1,0,20190525,20190720
25238651,0,0,0,0,0,1,0,20190525,20190720
25238655,0,0,0,0,0,1,0,20190525,20190720
25238659,0,0,0,0,0,1,0,20190525,20190720
25238663,0,0,0,0,0,1,0,20190525,20190720
25238667,0,0,0,0,0,1,0,20190525,20190720
25238671,0,0,0,0,0,1,0,20190525,20190720
25238675,0,0,0,0,0,1,0,20190525,20190720
25238679,0,0,0,0,0,1,0,20190525,20190720
25238683,0,0,0,0,0,1,0,20190525,20190720
25238687,0,0,0,0,0,1,0,20190525,20190720
25238691,0,0,0,0,0,1,0,20190525,20190720
25238695,0,0,0,0,0,1,0,20190525,20190720
25238699,0,0,0,0,0,1,0,20190525,20190720
25238703,0,0,0,0,0,1,0,20190525,20190720
25238707,0,0,0,0,0,1,0,20190525,20190720
25238711,0,0,0,0,0,1,0,20190525,20190720
25238715,0,0,0,0,0,1,0,20190525,20190720
25238719,0,0,0,0,0,1,0,20190525,20190720
25238723,0,0,0,0,0,1,0,20190525,20190720
25238727,0,0,0,0,0,1,0,20190525,20190720
25238731,0,0,0,0,0,1,0,20190525,20190720
25238735,0,0,0,0,0,1,0,20190525,20190720
25238739,0,0,0,0,0,1,0,20190525,20190720
25238755,0,0,0,0,0,1,0,20190525,20190720
25238743,0,0,0,0,0,1,0,20190525,20190720
25238747,0,0,0,0,0,1,0,20190525,20190720
25238760,1,1,1,1,1,0,0,20190701,20190726
25239200,1,1,1,1,1,0,0,20190701,20190726
25238770,1,1,1,1,1,0,0,20190701,20190726
25238780,1,1,1,1,1,0,0,20190701,20190726
25238790,1,1,1,1,1,0,0,20190701,20190726
25238800,1,1,1,1,1,0,0,20190701,20190726
25238810,1,1,1,1,1,0,0,20190701,20190726
25238820,1,1,1,1,1,0,0,20190701,20190726
25238830,1,1,1,1,1,0,0,20190701,20190726
25238840,1,1,1,1,1,0,0,20190701,20190726
25238850,1,1,1,1,1,0,0,20190701,20190726
25238860,1,1,1,1,1,0,0,20190701,20190726
25238870,1,1,1,1,1,0,0,20190701,20190726
25238880,1,1,1,1,1,0,0,20190701,20190726
25238890,1,1,1,1,1,0,0,20190701,20190726
25238900,1,1,1,1,1,0,0,20190701,20190726
25238910,1,1,1,1,1,0,0,20190701,20190726
25238920,1,1,1,1,1,0,0,20190701,20190726
25238930,1,1,1,1,1,0,0,20190701,20190726
25238940,1,1,1,1,1,0,0,20190701,20190726
25238950,1,1,1,1,1,0,0,20190701,20190726
25238960,1,1,1,1,1,0,0,20190701,20190726
25238970,1,1,1,1,1,0,0,20190701,20190726
25238980,1,1,1,1,1,0,0,20190701,20190726
25238990,1,1,1,1,1,0,0,20190701,20190726
25239000,1,1,1,1,1,0,0,20190701,20190726
25239010,1,1,1,1,1,0,0,20190701,20190726
25239020,1,1,1,1,1,0,0,20190701,20190726
25239030,1,1,1,1,1,0,0,20190701,20190726
25239040,1,1,1,1,1,0,0,20190701,20190726
25239050,1,1,1,1,1,0,0,20190701,20190726
25239060,1,1,1,1,1,0,0,20190701,20190726
25239070,1,1,1,1,1,0,0,20190701,20190726
25239080,1,1,1,1,1,0,0,20190701,20190726
25239090,1,1,1,1,1,0,0,20190701,20190726
25239100,1,1,1,1,1,0,0,20190701,20190726
25239110,1,1,1,1,1,0,0,20190701,20190726
25239160,1,1,1,1,1,0,0,20190701,20190726
25239120,1,1,1,1,1,0,0,20190701,20190726
25239130,1,1,1,1,1,0,0,20190701,20190726
25239140,1,1,1,1,1,0,0,20190701,20190726
25239150,1,1,1,1,1,0,0,20190701,20190726
25239210,1,1,1,1,1,0,0,20190701,20190726
25239170,1,1,1,1,1,0,0,20190701,20190726
25239180,1,1,1,1,1,0,0,20190701,20190726
25239190,1,1,1,1,1,0,0,20190701,20190726
25340508,0,0,0,0,0,1,0,20190727,20190831
25340510,0,0,0,0,0,1,0,20190727,20190831
25340512,0,0,0,0,0,0,1,20190728,20190811
25340517,0,0,0,0,0,0,1,20190728,20190811
25340446,0,0,0,0,0,1,0,20190525,20190720
25340450,0,0,0,0,0,1,0,20190525,20190720
25340385,1,1,1,1,1,0,0,20190701,20190726
25340395,1,1,1,1,1,0,0,20190701,20190726
25340494,1,1,1,1,1,0,0,20190729,20190830
25340501,1,1,1,1,1,0,0,20190729,20190830
25340522,0,0,0,0,0,0,0,20190522,20201231
25340523,0,0,0,0,0,0,0,20190522,20201231
25340454,0,0,0,0,0,0,1,20190526,20190721
25340460,0,0,0,0,0,0,1,20190526,20190721
25222941,1,1,1,1,1,0,0,20190701,20190726
25222951,1,1,1,1,1,0,0,20190701,20190726
25222961,1,1,1,1,1,0,0,20190701,20190726
25223033,0,0,0,0,0,1,0,20190525,20190720
25223037,0,0,0,0,0,1,0,20190525,20190720
25223041,0,0,0,0,0,1,0,20190525,20190720
25223045,0,0,0,0,0,1,0,20190525,20190720
25223049,0,0,0,0,0,0,1,20190526,20190721
25223055,0,0,0,0,0,0,1,20190526,20190721
25223061,0,0,0,0,0,0,1,20190526,20190721
25223067,0,0,0,0,0,0,1,20190526,20190721
25223115,1,1,1,1,1,0,0,20190729,20190830
25223122,1,1,1,1,1,0,0,20190729,20190830
25223129,1,1,1,1,1,0,0,20190729,20190830
25223136,0,0,0,0,0,1,0,20190727,20190831
25223138,0,0,0,0,0,1,0,20190727,20190831
25223140,0,0,0,0,0,1,0,20190727,20190831
25223142,0,0,0,0,0,1,0,20190727,20190831
25223144,0,0,0,0,0,0,1,20190728,20190811
25223149,0,0,0,0,0,0,1,20190728,20190811
25223154,0,0,0,0,0,0,1,20190728,20190811
25223159,0,0,0,0,0,0,1,20190728,20190811
25223164,0,0,0,0,0,0,0,20190522,20201231
25223165,0,0,0,0,0,0,0,20190522,20201231
25223166,0,0,0,0,0,0,0,20190522,20201231
25223167,0,0,0,0,0,0,0,20190522,20201231
25364570,1,1,1,1,1,0,0,20190701,20190726
25364580,1,1,1,1,1,0,0,20190701,20190726
25364590,1,1,1,1,1,0,0,20190701,20190726
25501451,0,0,0,0,0,1,0,20190727,20190831
25501453,0,0,0,0,0,1,0,20190727,20190831
25501455,0,0,0,0,0,1,0,20190727,20190831
25501457,0,0,0,0,0,1,0,20190727,20190831
25501459,0,0,0,0,0,1,0,20190727,20190831
25501461,0,0,0,0,0,1,0,20190727,20190831
25501463,0,0,0,0,0,1,0,20190727,20190831
25501465,0,0,0,0,0,1,0,20190727,20190831
25501467,0,0,0,0,0,1,0,20190727,20190831
25501749,0,0,0,0,0,0,1,20190728,20190811
25501754,0,0,0,0,0,0,1,20190728,20190811
25501759,0,0,0,0,0,0,1,20190728,20190811
25501764,0,0,0,0,0,0,1,20190728,20190811
25501769,0,0,0,0,0,0,1,20190728,20190811
25502471,0,0,0,0,0,1,0,20190525,20190720
25501361,0,0,0,0,0,0,1,20190526,20190721
25502530,1,1,1,1,1,0,0,20190701,20190726
25502760,1,1,1,1,1,0,0,20190701,20190726
25502233,1,1,1,1,1,0,0,20190729,20190830
25502247,1,1,1,1,1,0,0,20190729,20190830
25502444,0,0,0,0,0,0,0,20190522,20201231
25502446,0,0,0,0,0,0,0,20190522,20201231
25502457,0,0,0,0,0,0,0,20190522,20201231
25502461,0,0,0,0,0,0,0,20190522,20201231
25502463,0,0,0,0,0,1,0,20190525,20190720
25502467,0,0,0,0,0,1,0,20190525,20190720
25502507,0,0,0,0,0,1,0,20190525,20190720
25501355,0,0,0,0,0,0,1,20190526,20190721
25501379,0,0,0,0,0,0,1,20190526,20190721
25501343,0,0,0,0,0,0,1,20190526,20190721
25502415,1,1,1,1,1,0,0,20190729,20190830
25502443,0,0,0,0,0,0,0,20190522,20201231
25502460,0,0,0,0,0,0,0,20190522,20201231
25502455,0,0,0,0,0,0,0,20190522,20201231
25502503,0,0,0,0,0,1,0,20190525,20190720
25501403,0,0,0,0,0,0,1,20190526,20190721
25501421,0,0,0,0,0,0,1,20190526,20190721
25501373,0,0,0,0,0,0,1,20190526,20190721
25501391,0,0,0,0,0,0,1,20190526,20190721
25502550,1,1,1,1,1,0,0,20190701,20190726
25502740,1,1,1,1,1,0,0,20190701,20190726
25502520,1,1,1,1,1,0,0,20190701,20190726
25502401,1,1,1,1,1,0,0,20190729,20190830
25502331,1,1,1,1,1,0,0,20190729,20190830
25502338,1,1,1,1,1,0,0,20190729,20190830
25502345,1,1,1,1,1,0,0,20190729,20190830
25502445,0,0,0,0,0,0,0,20190522,20201231
25502462,0,0,0,0,0,0,0,20190522,20201231
25502511,0,0,0,0,0,1,0,20190525,20190720
25502515,0,0,0,0,0,1,0,20190525,20190720
25501439,0,0,0,0,0,0,1,20190526,20190721
25501445,0,0,0,0,0,0,1,20190526,20190721
25501349,0,0,0,0,0,0,1,20190526,20190721
25502770,1,1,1,1,1,0,0,20190701,20190726
25502780,1,1,1,1,1,0,0,20190701,20190726
25502422,1,1,1,1,1,0,0,20190729,20190830
25502570,1,1,1,1,1,0,0,20190701,20190726
25502610,1,1,1,1,1,0,0,20190701,20190726
25502620,1,1,1,1,1,0,0,20190701,20190726
25502630,1,1,1,1,1,0,0,20190701,20190726
25502317,1,1,1,1,1,0,0,20190729,20190830
25502324,1,1,1,1,1,0,0,20190729,20190830
25502352,1,1,1,1,1,0,0,20190729,20190830
25502296,1,1,1,1,1,0,0,20190729,20190830
25502254,1,1,1,1,1,0,0,20190729,20190830
25502450,0,0,0,0,0,0,0,20190522,20201231
25502452,0,0,0,0,0,0,0,20190522,20201231
25502454,0,0,0,0,0,0,0,20190522,20201231
25502491,0,0,0,0,0,1,0,20190525,20190720
25502475,0,0,0,0,0,1,0,20190525,20190720
25502540,1,1,1,1,1,0,0,20190701,20190726
25502640,1,1,1,1,1,0,0,20190701,20190726
25502650,1,1,1,1,1,0,0,20190701,20190726
25502580,1,1,1,1,1,0,0,20190701,20190726
25502590,1,1,1,1,1,0,0,20190701,20190726
25502600,1,1,1,1,1,0,0,20190701,20190726
25502560,1,1,1,1,1,0,0,20190701,20190726
25502680,1,1,1,1,1,0,0,20190701,20190726
25502690,1,1,1,1,1,0,0,20190701,20190726
25502261,1,1,1,1,1,0,0,20190729,20190830
25502303,1,1,1,1,1,0,0,20190729,20190830
25502310,1,1,1,1,1,0,0,20190729,20190830
25502289,1,1,1,1,1,0,0,20190729,20190830
25502275,1,1,1,1,1,0,0,20190729,20190830
25502240,1,1,1,1,1,0,0,20190729,20190830
25502458,0,0,0,0,0,0,0,20190522,20201231
25502459,0,0,0,0,0,0,0,20190522,20201231
25502453,0,0,0,0,0,0,0,20190522,20201231
25502456,0,0,0,0,0,0,0,20190522,20201231
25502451,0,0,0,0,0,0,0,20190522,20201231
25502449,0,0,0,0,0,0,0,20190522,20201231
25502447,0,0,0,0,0,0,0,20190522,20201231
25502495,0,0,0,0,0,1,0,20190525,20190720
25502499,0,0,0,0,0,1,0,20190525,20190720
25502487,0,0,0,0,0,1,0,20190525,20190720
25502479,0,0,0,0,0,1,0,20190525,20190720
25501427,0,0,0,0,0,0,1,20190526,20190721
25501409,0,0,0,0,0,0,1,20190526,20190721
25501415,0,0,0,0,0,0,1,20190526,20190721
25501397,0,0,0,0,0,0,1,20190526,20190721
25501385,0,0,0,0,0,0,1,20190526,20190721
25501367,0,0,0,0,0,0,1,20190526,20190721
25502700,1,1,1,1,1,0,0,20190701,20190726
25502710,1,1,1,1,1,0,0,20190701,20190726
25502720,1,1,1,1,1,0,0,20190701,20190726
25502730,1,1,1,1,1,0,0,20190701,20190726
25502750,1,1,1,1,1,0,0,20190701,20190726
25502660,1,1,1,1,1,0,0,20190701,20190726
25502670,1,1,1,1,1,0,0,20190701,20190726
25502268,1,1,1,1,1,0,0,20190729,20190830
25502282,1,1,1,1,1,0,0,20190729,20190830
25502359,1,1,1,1,1,0,0,20190729,20190830
25502366,1,1,1,1,1,0,0,20190729,20190830
25502373,1,1,1,1,1,0,0,20190729,20190830
25502380,1,1,1,1,1,0,0,20190729,20190830
